prefix	length	first	prediction	default	accuracy	upper_bound	objective	lower_bound	num_captured	num_captured_correct	num_not_captured	curiosity
188, 47, 147, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	162	162	477	0.0
188, 47, 147, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	170	170	469	0.0
188, 47, 147, 64	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	182	182	457	0.0
188, 47, 219, 142	4	188	0, 1, 1, 0	1	0.732394366197	1.0	171.0	0.0	162	162	477	0.0
188, 47, 219, 147	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	183	183	456	0.0
188, 47, 219, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	155	155	484	0.0
188, 47, 219, 260	4	188	0, 1, 1, 0	1	0.72613458529	1.0	175.0	0.0	158	158	481	0.0
188, 47, 219, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	163	163	476	0.0
188, 47, 219, 293	4	188	0, 1, 1, 0	1	0.735524256651	1.0	169.0	0.0	164	164	475	0.0
188, 47, 219, 64	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	175	175	464	0.0
188, 47, 219, 67	4	188	0, 1, 1, 0	1	0.729264475743	1.0	173.0	0.0	160	160	479	0.0
188, 47, 29, 22	4	188	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	142	142	497	0.0
188, 47, 64, 208	4	188	0, 1, 1, 0	1	0.724569640063	1.0	176.0	0.0	156	156	483	0.0
188, 47, 64, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
188, 47, 64, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
188, 47, 64, 297	4	188	0, 1, 1, 0	1	0.719874804382	1.0	179.0	0.0	153	153	486	0.0
188, 47, 64, 304	4	188	0, 1, 1, 0	1	0.724569640063	1.0	176.0	0.0	156	156	483	0.0
188, 47, 64, 305	4	188	0, 1, 1, 0	1	0.757433489828	1.0	155.0	0.0	177	177	462	0.0
188, 47, 73, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	160	160	479	0.0
188, 47, 73, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	168	168	471	0.0
188, 64, 29, 22	4	188	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	132	132	507	0.0
188, 73, 211, 180	4	188	0, 1, 1, 0	1	0.738654147105	1.0	167.0	0.0	176	176	463	0.0
188, 73, 211, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	165	165	474	0.0
188, 73, 211, 264	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	186	186	453	0.0
188, 73, 211, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	173	173	466	0.0
188, 73, 211, 47	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	194	194	445	0.0
188, 73, 211, 64	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	186	186	453	0.0
188, 73, 219, 111	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	151	151	488	0.0
188, 73, 219, 147	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	179	179	460	0.0
188, 73, 219, 180	4	188	0, 1, 1, 0	1	0.738654147105	1.0	167.0	0.0	162	162	477	0.0
188, 73, 219, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	151	151	488	0.0
188, 73, 219, 264	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	172	172	467	0.0
188, 73, 219, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	159	159	480	0.0
188, 73, 219, 47	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	180	180	459	0.0
188, 73, 219, 64	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	172	172	467	0.0
188, 73, 264, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	152	152	487	0.0
188, 73, 264, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	160	160	479	0.0
188, 73, 264, 47	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	182	182	457	0.0
188, 73, 29, 22	4	188	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	138	138	501	0.0
188, 73, 64, 22	4	188	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	151	151	488	0.0
188, 73, 64, 264	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	172	172	467	0.0
188, 73, 64, 29	4	188	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	159	159	480	0.0
188, 73, 64, 47	4	188	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	180	180	459	0.0
211, 111, 29, 22	4	211	1, 0, 0, 0	1	0.768388106416	1.0	148.0	0.0	144	144	495	0.0
211, 111, 64, 22	4	211	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	157	157	482	0.0
211, 111, 64, 264	4	211	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	178	178	461	0.0
211, 111, 64, 29	4	211	1, 0, 1, 0	1	0.729264475743	1.0	173.0	0.0	165	165	474	0.0
211, 111, 64, 47	4	211	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	186	186	453	0.0
211, 147, 111, 22	4	211	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	165	165	474	0.0
211, 147, 111, 29	4	211	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	173	173	466	0.0
211, 147, 111, 64	4	211	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	186	186	453	0.0
211, 147, 29, 22	4	211	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	173	173	466	0.0
211, 147, 359, 111	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	197	197	442	0.0
211, 147, 359, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	197	197	442	0.0
211, 147, 359, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	205	205	434	0.0
211, 147, 359, 32	4	211	1, 1, 1, 0	1	0.687010954617	1.0	200.0	0.0	203	203	436	0.0
211, 147, 359, 64	4	211	1, 1, 1, 1	0	0.702660406886	1.0	190.0	0.0	218	218	421	0.0
211, 147, 64, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	186	186	453	0.0
211, 147, 64, 264	4	211	1, 1, 1, 1	0	0.683881064163	1.0	202.0	0.0	206	206	433	0.0
211, 147, 64, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	194	194	445	0.0
211, 147, 64, 47	4	211	1, 1, 1, 1	0	0.696400625978	1.0	194.0	0.0	214	214	425	0.0
211, 180, 111, 22	4	211	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	147	147	492	0.0
211, 180, 111, 29	4	211	1, 0, 0, 0	1	0.785602503912	1.0	137.0	0.0	155	155	484	0.0
211, 180, 111, 47	4	211	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	177	177	462	0.0
211, 180, 111, 64	4	211	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	168	168	471	0.0
211, 180, 111, 73	4	211	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	173	173	466	0.0
211, 180, 147, 111	4	211	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	176	176	463	0.0
211, 180, 147, 22	4	211	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	176	176	463	0.0
211, 180, 147, 29	4	211	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	184	184	455	0.0
211, 180, 147, 359	4	211	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	208	208	431	0.0
211, 180, 147, 64	4	211	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	197	197	442	0.0
211, 180, 29, 22	4	211	1, 0, 0, 0	1	0.785602503912	1.0	137.0	0.0	155	155	484	0.0
211, 180, 64, 22	4	211	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	168	168	471	0.0
211, 180, 64, 29	4	211	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	176	176	463	0.0
211, 180, 64, 47	4	211	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	197	197	442	0.0
211, 180, 73, 22	4	211	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	173	173	466	0.0
211, 180, 73, 29	4	211	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	181	181	458	0.0
211, 180, 73, 64	4	211	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	194	194	445	0.0
211, 188, 111, 0	4	211	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	145	145	494	0.0
211, 188, 111, 22	4	211	1, 0, 0, 0	1	0.760563380282	1.0	153.0	0.0	139	139	500	0.0
211, 188, 111, 29	4	211	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	147	147	492	0.0
211, 188, 111, 47	4	211	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	169	169	470	0.0
211, 188, 111, 64	4	211	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	160	160	479	0.0
211, 188, 111, 73	4	211	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	165	165	474	0.0
211, 188, 147, 111	4	211	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	168	168	471	0.0
211, 188, 147, 22	4	211	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	168	168	471	0.0
211, 188, 147, 29	4	211	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	176	176	463	0.0
211, 188, 147, 359	4	211	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	200	200	439	0.0
211, 188, 147, 47	4	211	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	197	197	442	0.0
211, 188, 147, 64	4	211	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	189	189	450	0.0
211, 188, 147, 73	4	211	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	193	193	446	0.0
211, 188, 180, 111	4	211	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	150	150	489	0.0
211, 188, 180, 147	4	211	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	179	179	460	0.0
211, 188, 180, 22	4	211	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	150	150	489	0.0
211, 188, 180, 29	4	211	1, 0, 0, 0	1	0.790297339593	1.0	134.0	0.0	158	158	481	0.0
211, 188, 180, 64	4	211	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	171	171	468	0.0
211, 188, 180, 90	4	211	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	166	166	473	0.0
211, 188, 29, 22	4	211	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	147	147	492	0.0
211, 188, 64, 22	4	211	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	160	160	479	0.0
211, 188, 64, 29	4	211	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	168	168	471	0.0
211, 188, 64, 47	4	211	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	189	189	450	0.0
211, 264, 111, 22	4	211	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	158	158	481	0.0
211, 264, 111, 29	4	211	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	166	166	473	0.0
211, 264, 111, 47	4	211	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	188	188	451	0.0
211, 264, 111, 73	4	211	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	183	183	456	0.0
211, 264, 147, 111	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	186	186	453	0.0
211, 264, 147, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	186	186	453	0.0
211, 264, 147, 25	4	211	1, 1, 1, 0	1	0.679186228482	1.0	205.0	0.0	187	187	452	0.0
211, 264, 147, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	194	194	445	0.0
211, 264, 147, 34	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	186	186	453	0.0
211, 264, 147, 40	4	211	1, 1, 1, 0	1	0.701095461659	1.0	191.0	0.0	201	201	438	0.0
211, 264, 147, 73	4	211	1, 1, 1, 1	0	0.69014084507	1.0	198.0	0.0	210	210	429	0.0
211, 264, 180, 111	4	211	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	169	169	470	0.0
211, 264, 180, 147	4	211	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	197	197	442	0.0
211, 264, 180, 22	4	211	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	169	169	470	0.0
211, 264, 180, 29	4	211	1, 1, 0, 0	1	0.746478873239	1.0	162.0	0.0	177	177	462	0.0
211, 264, 180, 64	4	211	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	189	189	450	0.0
211, 264, 180, 73	4	211	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	194	194	445	0.0
211, 264, 188, 111	4	211	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	161	161	478	0.0
211, 264, 188, 180	4	211	1, 1, 0, 0	1	0.738654147105	1.0	167.0	0.0	172	172	467	0.0
211, 264, 188, 22	4	211	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	161	161	478	0.0
211, 264, 188, 29	4	211	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	169	169	470	0.0
211, 264, 188, 47	4	211	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	191	191	448	0.0
211, 264, 188, 64	4	211	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	181	181	458	0.0
211, 264, 29, 22	4	211	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	166	166	473	0.0
211, 359, 111, 22	4	211	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	169	169	470	0.0
211, 359, 111, 29	4	211	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	177	177	462	0.0
211, 359, 111, 64	4	211	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	190	190	449	0.0
211, 359, 180, 111	4	211	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	180	180	459	0.0
211, 359, 180, 22	4	211	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	180	180	459	0.0
211, 359, 180, 29	4	211	1, 1, 0, 0	1	0.746478873239	1.0	162.0	0.0	188	188	451	0.0
211, 359, 180, 64	4	211	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	201	201	438	0.0
211, 359, 188, 111	4	211	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	172	172	467	0.0
211, 359, 188, 180	4	211	1, 1, 0, 0	1	0.738654147105	1.0	167.0	0.0	183	183	456	0.0
211, 359, 188, 22	4	211	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	172	172	467	0.0
211, 359, 188, 29	4	211	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	180	180	459	0.0
211, 359, 188, 64	4	211	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	193	193	446	0.0
211, 359, 264, 111	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	191	191	448	0.0
211, 359, 264, 180	4	211	1, 1, 1, 0	1	0.694835680751	1.0	195.0	0.0	202	202	437	0.0
211, 359, 264, 188	4	211	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	194	194	445	0.0
211, 359, 264, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	191	191	448	0.0
211, 359, 264, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	199	199	440	0.0
211, 359, 29, 22	4	211	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	177	177	462	0.0
211, 359, 64, 126	4	211	1, 1, 1, 0	1	0.68544600939	1.0	201.0	0.0	195	195	444	0.0
211, 359, 64, 167	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	198	198	441	0.0
211, 359, 64, 175	4	211	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	193	193	446	0.0
211, 359, 64, 179	4	211	1, 1, 1, 0	1	0.679186228482	1.0	205.0	0.0	191	191	448	0.0
211, 359, 64, 181	4	211	1, 1, 1, 0	1	0.687010954617	1.0	200.0	0.0	196	196	443	0.0
211, 359, 64, 182	4	211	1, 1, 1, 0	1	0.679186228482	1.0	205.0	0.0	191	191	448	0.0
211, 359, 64, 183	4	211	1, 1, 1, 0	1	0.712050078247	1.0	184.0	0.0	212	212	427	0.0
211, 359, 64, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	190	190	449	0.0
211, 359, 64, 264	4	211	1, 1, 1, 1	0	0.691705790297	1.0	197.0	0.0	211	211	428	0.0
211, 359, 64, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	198	198	441	0.0
211, 359, 64, 51	4	211	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	192	192	447	0.0
211, 64, 264, 102	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	186	186	453	0.0
211, 64, 264, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	178	178	461	0.0
211, 64, 264, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	186	186	453	0.0
211, 64, 29, 22	4	211	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	165	165	474	0.0
211, 64, 47, 144	4	211	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	189	189	450	0.0
211, 64, 47, 208	4	211	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	188	188	451	0.0
211, 64, 47, 219	4	211	1, 1, 1, 1	0	0.68544600939	1.0	201.0	0.0	207	207	432	0.0
211, 64, 47, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	186	186	453	0.0
211, 64, 47, 224	4	211	1, 1, 1, 0	1	0.660406885759	1.0	217.0	0.0	175	175	464	0.0
211, 64, 47, 262	4	211	1, 1, 1, 0	1	0.688575899844	1.0	199.0	0.0	193	193	446	0.0
211, 64, 47, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	194	194	445	0.0
211, 64, 47, 297	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	186	186	453	0.0
211, 64, 47, 304	4	211	1, 1, 1, 0	1	0.680751173709	1.0	204.0	0.0	188	188	451	0.0
211, 64, 47, 305	4	211	1, 1, 1, 0	1	0.716744913928	1.0	181.0	0.0	211	211	428	0.0
211, 73, 147, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	190	190	449	0.0
211, 73, 147, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	198	198	441	0.0
211, 73, 147, 64	4	211	1, 1, 1, 1	0	0.691705790297	1.0	197.0	0.0	211	211	428	0.0
211, 73, 29, 22	4	211	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	170	170	469	0.0
211, 73, 47, 219	4	211	1, 1, 1, 1	0	0.691705790297	1.0	197.0	0.0	211	211	428	0.0
211, 73, 47, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	191	191	448	0.0
211, 73, 47, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	199	199	440	0.0
211, 73, 47, 64	4	211	1, 1, 1, 1	0	0.691705790297	1.0	197.0	0.0	211	211	428	0.0
211, 73, 64, 22	4	211	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	183	183	456	0.0
211, 73, 64, 29	4	211	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	191	191	448	0.0
219, 111, 29, 22	4	219	1, 0, 0, 0	1	0.768388106416	1.0	148.0	0.0	130	130	509	0.0
219, 111, 47, 0	4	219	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	159	159	480	0.0
219, 111, 47, 142	4	219	1, 0, 1, 0	1	0.727699530516	1.0	174.0	0.0	159	159	480	0.0
219, 111, 47, 147	4	219	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	180	180	459	0.0
219, 111, 47, 22	4	219	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	152	152	487	0.0
219, 111, 47, 260	4	219	1, 0, 1, 0	1	0.719874804382	1.0	179.0	0.0	154	154	485	0.0
219, 111, 47, 289	4	219	1, 0, 1, 0	1	0.718309859155	1.0	180.0	0.0	153	153	486	0.0
219, 111, 47, 29	4	219	1, 0, 1, 0	1	0.729264475743	1.0	173.0	0.0	160	160	479	0.0
219, 111, 47, 293	4	219	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	152	152	487	0.0
219, 111, 47, 294	4	219	1, 0, 1, 0	1	0.727699530516	1.0	174.0	0.0	159	159	480	0.0
219, 111, 47, 296	4	219	1, 0, 1, 0	1	0.752738654147	1.0	158.0	0.0	175	175	464	0.0
219, 111, 47, 64	4	219	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	172	172	467	0.0
219, 111, 47, 73	4	219	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	177	177	462	0.0
219, 111, 64, 22	4	219	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	143	143	496	0.0
219, 111, 64, 259	4	219	1, 0, 1, 0	1	0.718309859155	1.0	180.0	0.0	144	144	495	0.0
219, 111, 64, 264	4	219	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	164	164	475	0.0
219, 111, 64, 29	4	219	1, 0, 1, 0	1	0.729264475743	1.0	173.0	0.0	151	151	488	0.0
219, 111, 73, 22	4	219	1, 0, 1, 0	1	0.716744913928	1.0	181.0	0.0	148	148	491	0.0
219, 111, 73, 264	4	219	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	169	169	470	0.0
219, 111, 73, 29	4	219	1, 0, 1, 0	1	0.729264475743	1.0	173.0	0.0	156	156	483	0.0
219, 111, 73, 64	4	219	1, 0, 1, 1	1	0.677621283255	1.0	206.0	0.0	169	169	470	0.0
219, 147, 111, 22	4	219	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	151	151	488	0.0
219, 147, 111, 29	4	219	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	159	159	480	0.0
219, 147, 111, 64	4	219	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	172	172	467	0.0
219, 147, 111, 73	4	219	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	176	176	463	0.0
219, 147, 29, 22	4	219	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	159	159	480	0.0
219, 147, 359, 111	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	184	184	455	0.0
219, 147, 359, 14	4	219	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	187	187	452	0.0
219, 147, 359, 18	4	219	1, 1, 1, 0	1	0.676056338028	1.0	207.0	0.0	183	183	456	0.0
219, 147, 359, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	184	184	455	0.0
219, 147, 359, 24	4	219	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	188	188	451	0.0
219, 147, 359, 27	4	219	1, 1, 1, 0	1	0.683881064163	1.0	202.0	0.0	188	188	451	0.0
219, 147, 359, 28	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	184	184	455	0.0
219, 147, 359, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	192	192	447	0.0
219, 147, 359, 30	4	219	1, 1, 1, 0	1	0.71048513302	1.0	185.0	0.0	205	205	434	0.0
219, 147, 359, 4	4	219	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	187	187	452	0.0
219, 147, 359, 47	4	219	1, 1, 1, 1	0	0.694835680751	1.0	195.0	0.0	213	213	426	0.0
219, 147, 359, 64	4	219	1, 1, 1, 1	0	0.682316118936	1.0	203.0	0.0	205	205	434	0.0
219, 147, 47, 142	4	219	1, 1, 1, 0	1	0.688575899844	1.0	199.0	0.0	187	187	452	0.0
219, 147, 47, 155	4	219	1, 1, 1, 0	1	0.676056338028	1.0	207.0	0.0	179	179	460	0.0
219, 147, 47, 211	4	219	1, 1, 1, 1	0	0.697965571205	1.0	193.0	0.0	215	215	424	0.0
219, 147, 47, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	180	180	459	0.0
219, 147, 47, 260	4	219	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	183	183	456	0.0
219, 147, 47, 289	4	219	1, 1, 1, 0	1	0.679186228482	1.0	205.0	0.0	181	181	458	0.0
219, 147, 47, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	188	188	451	0.0
219, 147, 47, 293	4	219	1, 1, 1, 0	1	0.693270735524	1.0	196.0	0.0	190	190	449	0.0
219, 147, 47, 296	4	219	1, 1, 1, 0	1	0.715179968701	1.0	182.0	0.0	204	204	435	0.0
219, 147, 47, 64	4	219	1, 1, 1, 1	0	0.674491392801	1.0	208.0	0.0	200	200	439	0.0
219, 147, 47, 67	4	219	1, 1, 1, 0	1	0.68544600939	1.0	201.0	0.0	185	185	454	0.0
219, 147, 47, 73	4	219	1, 1, 1, 1	0	0.680751173709	1.0	204.0	0.0	204	204	435	0.0
219, 147, 64, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	172	172	467	0.0
219, 147, 64, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	180	180	459	0.0
219, 180, 111, 22	4	219	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	133	133	506	0.0
219, 180, 111, 29	4	219	1, 0, 0, 0	1	0.785602503912	1.0	137.0	0.0	141	141	498	0.0
219, 180, 111, 64	4	219	1, 0, 0, 1	1	0.733959311424	1.0	170.0	0.0	154	154	485	0.0
219, 180, 147, 111	4	219	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
219, 180, 147, 22	4	219	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
219, 180, 147, 264	4	219	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	183	183	456	0.0
219, 180, 147, 29	4	219	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	170	170	469	0.0
219, 180, 147, 64	4	219	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	183	183	456	0.0
219, 180, 29, 22	4	219	1, 0, 0, 0	1	0.785602503912	1.0	137.0	0.0	141	141	498	0.0
219, 180, 47, 142	4	219	1, 0, 1, 0	1	0.708920187793	1.0	186.0	0.0	147	147	492	0.0
219, 180, 47, 22	4	219	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	163	163	476	0.0
219, 180, 47, 260	4	219	1, 0, 1, 0	1	0.707355242567	1.0	187.0	0.0	146	146	493	0.0
219, 180, 47, 29	4	219	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	171	171	468	0.0
219, 180, 47, 293	4	219	1, 0, 1, 0	1	0.749608763693	1.0	160.0	0.0	173	173	466	0.0
